"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"a71445f9-8b7d-4a27-9e46-8337061b0e28","SB6:7a:8b:9.jpg","6r6","rect:x=1708,y=1021,w=67,h=84","","","","","","","","","","","",""
"64adfd2b-8539-4182-a696-f7bd12351d02","SB6:7a:8b:9.jpg","6r32","rect:x=1550,y=1948,w=68,h=128","","","","","","","","","","","",""
"cb856948-1230-4786-b1cf-fd66b2be0543","SB6:7a:8b:9.jpg","6r33","rect:x=1543,y=2111,w=80,h=96","","","","","","","","","","","",""
"0beb8f0b-e806-46ad-b16a-d808fd012a3d","SB6:7a:8b:9.jpg","6r23","rect:x=1549,y=794,w=76,h=92","","","","","","","","","","","",""
"41529487-f552-4fdf-85b3-e2a3d47eac42","SB6:7a:8b:9.jpg","6r24","rect:x=1554,y=920,w=71,h=94","","","","","","","","","","","",""
"32e458fd-3acb-442e-92db-08068646ac4d","SB6:7a:8b:9.jpg","8br2","rect:x=929,y=390,w=78,h=70","","","","","","","","","","","",""
"fb7d92af-1652-48be-b29a-72689fb2a128","SB6:7a:8b:9.jpg","8br5","rect:x=938,y=776,w=65,h=66","","","","","","","","","","","",""
"22e05263-925f-4a5a-998c-c6af1309bfe2","SB6:7a:8b:9.jpg","8br8","rect:x=937,y=1194,w=67,h=67","","","","","","","","","","","",""
"7fff3181-3beb-4693-be34-3191e0126f0f","SB6:7a:8b:9.jpg","9r14","rect:x=614,y=2273,w=74,h=93","","","","","","","","","","","",""
"cb99eb1e-8dbc-4e6d-b150-0d207fbdc348","SB6:7a:8b:9.jpg","9r13","rect:x=617,y=2086,w=72,h=133","","","","","","","","","","","",""
"1f84b990-abad-4956-9249-d595709b204e","SB6:7a:8b:9.jpg","6r12","rect:x=1703,y=1748,w=70,h=82","","","","","","","","","","","",""
"6526f8bb-6a24-4796-8812-963337e28ec0","SB6:7a:8b:9.jpg","6r13","rect:x=1702,y=1863,w=71,h=84","","","","","","","","","","","",""
"d433283e-a6a5-41b4-8634-0e8c7cb956da","SB6:7a:8b:9.jpg","6r21","rect:x=1549,y=572,w=73,h=85","","","","","","","","","","","",""
"9824210c-e863-48b2-959c-780bc3c40271","SB6:7a:8b:9.jpg","8br3","rect:x=936,y=515,w=69,h=84","","","","","","","","","","","",""
"196ee5f1-5959-4fd8-a9dc-d9aae2e940fc","SB6:7a:8b:9.jpg","9r17","rect:x=486,y=509,w=75,h=105","","","","","","","","","","","",""
"92b4111d-5de6-47fd-abb5-1bddbe83942e","SB6:7a:8b:9.jpg","9r23","rect:x=489,y=1371,w=71,h=98","","","","","","","","","","","",""
"4e650bf1-8b48-4e26-b35b-47505f1abe70","SB6:7a:8b:9.jpg","9r19","rect:x=492,y=824,w=74,h=94","","","","","","","","","","","",""
"3051b8a6-445a-403a-b8e0-2a2046b2b1b3","SB6:7a:8b:9.jpg","7ar8","rect:x=1242,y=1322,w=76,h=131","","","","","","","","","","","",""
"affaaaaa-582c-4415-9435-57ea638417f9","SB6:7a:8b:9.jpg","6r11","rect:x=1703,y=1636,w=75,h=71","","","","","","","","","","","",""
"2a9029a9-532e-418e-badb-92a50b436a21","SB6:7a:8b:9.jpg","6r8","rect:x=1706,y=1283,w=68,h=87","","","","","","","","","","","",""
"5eb97c7f-5436-40fa-b484-7cfdb83f56af","SB6:7a:8b:9.jpg","6r14","rect:x=1700,y=1990,w=83,h=85","","","","","","","","","","","",""
"d4f1fe56-f0f0-4e6d-859a-8f53d2a35fbe","SB6:7a:8b:9.jpg","6r17","rect:x=1698,y=2365,w=69,h=83","","","","","","","","","","","",""
"7408ed5f-b17b-4225-bc52-17ca5984b2ed","SB6:7a:8b:9.jpg","6r16","rect:x=1698,y=2246,w=78,h=85","","","","","","","","","","","",""
"252000db-147e-4401-9ec0-3d464d8800bf","SB6:7a:8b:9.jpg","6r27","rect:x=1549,y=1283,w=74,h=73","","","","","","","","","","","",""
"4543f6cc-1ed1-424e-ad36-67dbf893879c","SB6:7a:8b:9.jpg","6r28","rect:x=1543,y=1420,w=82,h=99","","","","","","","","","","","",""
"fbf8dd52-637b-40a8-8896-be03909e1f30","SB6:7a:8b:9.jpg","6r30","rect:x=1549,y=1697,w=74,h=84","","","","","","","","","","","",""
"9abf0db3-7737-472e-a99b-931e42691c00","SB6:7a:8b:9.jpg","6r22","rect:x=1549,y=689,w=73,h=76","","","","","","","","","","","",""
"f354bb4d-42de-4052-8f3e-8f8f4272d05f","SB6:7a:8b:9.jpg","7ar6","rect:x=1247,y=1053,w=68,h=82","","","","","","","","","","","",""
"07ced469-fe98-4121-bb6a-df27fa0b55a0","SB6:7a:8b:9.jpg","7ar5","rect:x=1240,y=906,w=71,h=96","","","","","","","","","","","",""
"1861aa39-9786-4080-ad5e-6715b1237215","SB6:7a:8b:9.jpg","7ar1","rect:x=1249,y=451,w=62,h=80","","","","","","","","","","","",""
"556ea4fd-f8cc-48f9-a0d8-1c2138263a1e","SB6:7a:8b:9.jpg","8br12","rect:x=937,y=1762,w=66,h=64","","","","","","","","","","","",""
"4a86d44a-9b1b-41f6-9ca6-0031b3e65239","SB6:7a:8b:9.jpg","8br6","rect:x=937,y=922,w=68,h=60","","","","","","","","","","","",""
"31857961-eb58-4a8b-9000-cfca7d155e80","SB6:7a:8b:9.jpg","9r1","rect:x=615,y=439,w=73,h=96","","","","","","","","","","","",""
"1efcc35e-16c5-46d3-a088-ea24198276ab","SB6:7a:8b:9.jpg","9r15","rect:x=615,y=2462,w=76,h=117","","","","","","","","","","","",""
"0a177b41-3ea0-4c19-a5db-ba0a86a43cc9","SB6:7a:8b:9.jpg","9r24","rect:x=486,y=1497,w=79,h=84","","","","","","","","","","","",""
"0dad9910-a87f-4297-ae76-3f71ddcf982b","SB6:7a:8b:9.jpg","9r28","rect:x=490,y=1965,w=75,h=110","","","","","","","","","","","",""
"d7f46110-4887-4451-b8a7-bca06c49f296","SB6:7a:8b:9.jpg","9r31","rect:x=487,y=2324,w=84,h=71","","","","","","","","","","","",""
"cba061f4-9d7d-4d5d-99c0-c7d5a2a76258","SB6:7a:8b:9.jpg","7ar11","rect:x=1240,y=1710,w=71,h=81","","","","","","","","","","","",""
"a47cbad0-b07b-4130-840a-588d795452f0","SB6:7a:8b:9.jpg","6r1","rect:x=1710,y=449,w=62,h=85","","","","","","","","","","","",""
