"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"9f04e952-0be2-4b05-85ee-a798044e6060","SB10:11:12:13.jpg","13r20","rect:x=409,y=916,w=76,h=75","","","","","","","","","","","",""
"079597dc-5924-4907-9fdb-ffc8ad98eaad","SB10:11:12:13.jpg","13r17","rect:x=412,y=473,w=77,h=82","","","","","","","","","","","",""
"bc314b23-d9a8-4dfd-ae60-e8e69fae24f6","SB10:11:12:13.jpg","13r19","rect:x=408,y=780,w=83,h=88","","","","","","","","","","","",""
"a51b0aaf-49c8-45c6-8bc7-40210e44bd3b","SB10:11:12:13.jpg","13r25","rect:x=407,y=1521,w=76,h=68","","","","","","","","","","","",""
"a88a78b9-5c7b-4b26-9e56-1980a586a051","SB10:11:12:13.jpg","13r30","rect:x=402,y=2166,w=82,h=81","","","","","","","","","","","",""
"e71b2e85-544d-458d-ba6c-e37d63979673","SB10:11:12:13.jpg","12r9","rect:x=841,y=1351,w=63,h=73","","","","","","","","","","","",""
"a07756cf-e96b-476b-b68a-f726ceef940c","SB10:11:12:13.jpg","12r12","rect:x=837,y=1804,w=63,h=81","","","","","","","","","","","",""
"0ef37f2d-539c-4710-acbb-3ad0a941c3ad","SB10:11:12:13.jpg","10r4","rect:x=1664,y=819,w=74,h=84","","","","","","","","","","","",""
"67b430f9-0ee0-4406-9064-46cbe2c0e8b0","SB10:11:12:13.jpg","10r8","rect:x=1667,y=1447,w=65,h=71","","","","","","","","","","","",""
"3458fe15-30d6-4883-8e18-241e4afd4a7f","SB10:11:12:13.jpg","10r12","rect:x=1661,y=1990,w=70,h=61","","","","","","","","","","","",""
"bff76bc5-e139-480e-a53f-552b4b08b8be","SB10:11:12:13.jpg","10r25","rect:x=1463,y=1671,w=71,h=108","","","","","","","","","","","",""
"57d30697-9de0-46fd-b322-7caa2034ca40","SB10:11:12:13.jpg","11r8","rect:x=1150,y=1480,w=68,h=90","","","","","","","","","","","",""
"743942ea-7bbb-4751-8f0d-972f324e1c60","SB10:11:12:13.jpg","11r4","rect:x=1156,y=870,w=64,h=98","","","","","","","","","","","",""
"078df69d-b2aa-4364-a60b-f5ce5c006c99","SB10:11:12:13.jpg","12r4","rect:x=848,y=708,w=64,h=101","","","","","","","","","","","",""
"b5e83b78-f5de-407e-8031-5077cfbcdcba","SB10:11:12:13.jpg","11r13","rect:x=1144,y=2198,w=71,h=117","","","","","","","","","","","",""
"5a3bef19-74ef-473f-a731-1d3a93c575c5","SB10:11:12:13.jpg","12r7","rect:x=841,y=1119,w=64,h=108","","","","","","","","","","","",""
"c24121e3-831d-4fea-a0bc-25c746ad233c","SB10:11:12:13.jpg","13r21","rect:x=409,y=1031,w=78,h=64","","","","","","","","","","","",""
